Date,Values
2018-03-08,5342.75
2018-03-09,5340.25
2018-03-10,4988.5
2018-03-11,5121.0
2018-03-12,5107.0
2018-03-13,5399.25
2018-03-14,5358.5
2018-03-15,5370.75
2018-03-16,5271.25
2018-03-17,4964.5
2018-03-18,5288.25
2018-03-19,5362.5
2018-03-20,5332.75
2018-03-21,5362.0
2018-03-22,5368.25
2018-03-23,5371.75
2018-03-24,5065.0
2018-03-25,5345.75
2018-03-26,5286.75
2018-03-27,5388.0
2018-03-28,5352.5
2018-03-29,5235.25
2018-03-30,5331.5
2018-03-31,5721.75
2018-04-01,5563.75
2018-04-02,5315.5
2018-04-03,4740.75
2018-04-04,5002.25
2018-04-05,5342.5
2018-04-06,4767.0
2018-04-07,4767.25
2018-04-08,4578.5
2018-04-09,4611.25
2018-04-10,4604.5
2018-04-11,4612.5
2018-04-12,4612.25
2018-04-13,4063.25
2018-04-14,4053.75
2018-04-15,4574.5
2018-04-16,4646.0
2018-04-17,4519.5
2018-04-18,4370.0
2018-04-19,4393.5
2018-04-20,4356.0
2018-04-21,4429.5
2018-04-22,4396.0
2018-04-23,4651.75
2018-04-24,4551.25
2018-04-25,4841.5
2018-04-26,4847.5
2018-04-27,4622.25
2018-04-28,4004.25
2018-04-29,4037.75
2018-04-30,4168.5
2018-05-01,4868.25
2018-05-02,4877.25
2018-05-03,4827.25
2018-05-04,4766.5
2018-05-05,4526.25
2018-05-06,4532.0
2018-05-07,4396.75
2018-05-08,4391.25
2018-05-09,4293.25
2018-05-10,4632.25
2018-05-11,4480.25
2018-05-12,4278.0
2018-05-13,4348.5
2018-05-14,4367.5
2018-05-15,4473.0
2018-05-16,4450.0
2018-05-17,4708.5
2018-05-18,4655.0
2018-05-19,4536.0
2018-05-20,4440.25
2018-05-21,4623.25
2018-05-22,4509.5
2018-05-23,4529.5
2018-05-24,4452.5
2018-05-25,4374.75
2018-05-26,4281.25
2018-05-27,4344.25
2018-05-28,4457.0
2018-05-29,4534.25
2018-05-30,4559.75
2018-05-31,4002.75
2018-06-01,4009.75
2018-06-02,3940.25
2018-06-03,3908.75
2018-06-04,3900.0
2018-06-05,3919.0
2018-06-06,3923.5
2018-06-07,3913.5
2018-06-08,3898.5
2018-06-09,3867.0
2018-06-10,3836.25
2018-06-11,3885.25
2018-06-12,3917.5
2018-06-13,3922.0
2018-06-14,3924.5
2018-06-15,3938.5
2018-06-16,3966.75
2018-06-17,3983.75
2018-06-18,3983.25
2018-06-19,3966.0
2018-06-20,3959.25
2018-06-21,4038.5
2018-06-22,4052.25
2018-06-23,3978.0
2018-06-24,3937.25
2018-06-25,3916.25
2018-06-26,3926.0
2018-06-27,3936.0
2018-06-28,3904.5
2018-06-29,3873.75
2018-06-30,3674.0
2018-07-01,3663.0
2018-07-02,3667.5
2018-07-03,3658.0
2018-07-04,3706.75
2018-07-05,3782.25
2018-07-06,3761.25
2018-07-07,3745.75
2018-07-08,3762.0
2018-07-09,3733.5
2018-07-10,3773.0
2018-07-11,3727.0
2018-07-12,3723.75
2018-07-13,3681.75
2018-07-14,3684.0
2018-07-15,3703.5
2018-07-16,3697.25
2018-07-17,3669.0
2018-07-18,3685.25
2018-07-19,3669.25
2018-07-20,3707.0
2018-07-21,3647.5
2018-07-22,3626.75
2018-07-23,3612.0
2018-07-24,3606.0
2018-07-25,3605.0
2018-07-26,3602.5
2018-07-27,3598.5
2018-07-28,3595.0
2018-07-29,3589.75
2018-07-30,3584.5
2018-07-31,3403.0
2018-08-01,3418.0
2018-08-02,3414.0
2018-08-03,3411.5
2018-08-04,3411.0
2018-08-05,3422.75
2018-08-06,3424.25
2018-08-07,3420.5
2018-08-08,3418.25
2018-08-09,3474.75
2018-08-10,3467.5
2018-08-11,3453.5
2018-08-12,3452.0
2018-08-13,3510.5
2018-08-14,3519.25
2018-08-15,3520.25
2018-08-16,3486.0
2018-08-17,3497.0
2018-08-18,3494.25
2018-08-19,3500.5
2018-08-20,3511.0
2018-08-21,3453.0
2018-08-22,3501.75
2018-08-23,3552.5
2018-08-24,3599.0
2018-08-25,3609.75
2018-08-26,3554.75
2018-08-27,3498.0
2018-08-28,3459.75
2018-08-29,3483.25
2018-08-30,3504.0
2018-08-31,3427.25
2018-09-01,3417.75
2018-09-02,3401.75
2018-09-03,3403.25
2018-09-04,3376.25
2018-09-05,3349.0
2018-09-06,3383.0
2018-09-07,3393.5
2018-09-08,3390.25
2018-09-09,3386.0
2018-09-10,3365.0
2018-09-11,3394.25
2018-09-12,3431.5
2018-09-13,3469.75
2018-09-14,3487.25
2018-09-15,3491.0
2018-09-16,3467.0
2018-09-17,3471.75
2018-09-18,3443.75
2018-09-19,3491.25
2018-09-20,3503.75
2018-09-21,3602.25
2018-09-22,3540.25
2018-09-23,3610.5
2018-09-24,3583.0
2018-09-25,3632.75
2018-09-26,3602.5
2018-09-27,3578.25
2018-09-28,3621.25
2018-09-29,3623.75
2018-09-30,3455.5
2018-10-01,3443.5
2018-10-02,3338.0
2018-10-03,3362.25
2018-10-04,3425.0
2018-10-05,3389.75
2018-10-06,3386.5
2018-10-07,3365.25
2018-10-08,3356.75
2018-10-09,3325.0
2018-10-10,3315.5
2018-10-11,3339.75
2018-10-12,3421.0
2018-10-13,3422.25
2018-10-14,3421.0
2018-10-15,3442.25
2018-10-16,3459.5
2018-10-17,3485.75
2018-10-18,3470.25
2018-10-19,3431.5
2018-10-20,3503.5
2018-10-21,3506.5
2018-10-22,3474.75
2018-10-23,3442.25
2018-10-24,3449.0
2018-10-25,3469.25
2018-10-26,3511.5
2018-10-27,3667.0
2018-10-28,3493.5
2018-10-29,3481.5
2018-10-30,3516.5
2018-10-31,3626.75
2018-11-01,3648.75
2018-11-02,3635.75
2018-11-03,3633.5
2018-11-04,3600.0
2018-11-05,3581.0
2018-11-06,3572.0
2018-11-07,3626.5
2018-11-08,3649.75
2018-11-09,3656.5
2018-11-10,3640.5
2018-11-11,3635.0
2018-11-12,3634.0
2018-11-13,3635.75
2018-11-14,3671.5
2018-11-15,3681.25
2018-11-16,3615.5
2018-11-17,3608.0
2018-11-18,3591.0
2018-11-19,3657.5
2018-11-20,3673.25
2018-11-21,3669.5
2018-11-22,3675.5
2018-11-23,3597.0
2018-11-24,3609.25
2018-11-25,3629.0
2018-11-26,3649.5
2018-11-27,3651.25
2018-11-28,3652.0
2018-11-29,3640.5
2018-11-30,3365.75
2018-12-01,3350.0
2018-12-02,3310.0
2018-12-03,3356.75
2018-12-04,3392.5
2018-12-05,3342.25
2018-12-06,3288.5
2018-12-07,3350.5
2018-12-08,3354.5
2018-12-09,3351.0
2018-12-10,3216.75
2018-12-11,3240.25
2018-12-12,3243.5
2018-12-13,3251.5
2018-12-14,3261.75
2018-12-15,3257.25
2018-12-16,3251.25
2018-12-17,3209.25
2018-12-18,3263.25
2018-12-19,3159.75
2018-12-20,3143.5
2018-12-21,3160.75
2018-12-22,3206.0
2018-12-23,3224.0
2018-12-24,3249.5
2018-12-25,3257.5
2018-12-26,3260.75
2018-12-27,3258.0
2018-12-28,3260.0
2018-12-29,3247.0
2018-12-30,3246.75
2018-12-31,2993.0
2019-01-01,3025.25
2019-01-02,3104.0
2019-01-03,3055.5
2019-01-04,3000.75
2019-01-05,2983.0
2019-01-06,3032.75
2019-01-07,3080.5
2019-01-08,3051.0
2019-01-09,4061.0
2019-01-10,4866.25
2019-01-11,4769.0
2019-01-12,3730.0
2019-01-13,4612.75
2019-01-14,4865.25
2019-01-15,4802.5
2019-01-16,4739.0
2019-01-17,4895.5
2019-01-18,4911.75
2019-01-19,4867.0
2019-01-20,4809.25
2019-01-21,4788.0
2019-01-22,4870.75
2019-01-23,4893.5
2019-01-24,4900.5
2019-01-25,4807.75
2019-01-26,4490.5
2019-01-27,4819.75
2019-01-28,4823.0
2019-01-29,4785.0
2019-01-30,4769.75
2019-01-31,4616.0
2019-02-01,4615.25
2019-02-02,4664.5
2019-02-03,4697.0
2019-02-04,4761.75
2019-02-05,4702.0
2019-02-06,4737.25
2019-02-07,4608.0
2019-02-08,3854.25
2019-02-09,3910.75
2019-02-10,4384.75
2019-02-11,4595.75
2019-02-12,4545.0
2019-02-13,4574.75
2019-02-14,4639.25
2019-02-15,4453.75
2019-02-16,4464.5
2019-02-17,4468.0
2019-02-18,4551.5
2019-02-19,4561.5
2019-02-20,4567.0
2019-02-21,4681.0
2019-02-22,4754.0
2019-02-23,4527.75
2019-02-24,4576.0
2019-02-25,4499.25
2019-02-26,4438.75
2019-02-27,4409.75
2019-02-28,4747.5
2019-03-01,4784.5
2019-03-02,3510.75
2019-03-03,4156.5
2019-03-04,4526.0
2019-03-05,4634.75
2019-03-06,4266.5
2019-03-07,4364.5
2019-03-08,3643.0
2019-03-09,4351.0
2019-03-10,4486.75
2019-03-11,4523.75
2019-03-12,4389.5
2019-03-13,4468.5
2019-03-14,4253.5
2019-03-15,3866.75
2019-03-16,3823.75
2019-03-17,4498.0
2019-03-18,4658.25
2019-03-19,4289.0
2019-03-20,4175.5
2019-03-21,4192.75
2019-03-22,4167.5
2019-03-23,4277.5
2019-03-24,4532.5
2019-03-25,4711.0
2019-03-26,4652.75
2019-03-27,4516.5
2019-03-28,4160.0
2019-03-29,3953.25
2019-03-30,3698.5
2019-03-31,4522.0
2019-04-01,4161.25
2019-04-02,4211.5
2019-04-03,4370.75
2019-04-04,4210.5
2019-04-05,3817.25
2019-04-06,3759.75
2019-04-07,3764.25
2019-04-08,4143.5
2019-04-09,4429.0
2019-04-10,4747.25
2019-04-11,4832.25
2019-04-12,4669.75
2019-04-13,4561.25
2019-04-14,4355.75
2019-04-15,4383.0
2019-04-16,4218.25
2019-04-17,4025.5
2019-04-18,3642.75
2019-04-19,3760.5
2019-04-20,3674.25
2019-04-21,3408.5
2019-04-22,3597.0
2019-04-23,3545.75
2019-04-24,3432.75
2019-04-25,3557.25
2019-04-26,3762.0
2019-04-27,3927.5
2019-04-28,3987.25
2019-04-29,3933.25
2019-04-30,3860.75
2019-05-01,3961.0
2019-05-02,4014.5
2019-05-03,4030.5
2019-05-04,3994.75
2019-05-05,3996.25
2019-05-06,3959.5
2019-05-07,3999.75
2019-05-08,4073.5
2019-05-09,4156.25
2019-05-10,4190.25
2019-05-11,4046.25
2019-05-12,4022.25
2019-05-13,3947.75
2019-05-14,3949.75
2019-05-15,3887.25
2019-05-16,3691.5
2019-05-17,3043.75
2019-05-18,2960.75
2019-05-19,2955.25
2019-05-20,2962.75
2019-05-21,3022.25
2019-05-22,3408.75
2019-05-23,3079.0
2019-05-24,3120.75
2019-05-25,3082.25
2019-05-26,3345.5
2019-05-27,3671.25
2019-05-28,3874.0
2019-05-29,3483.75
2019-05-30,3337.25
2019-05-31,2953.0
2019-06-01,2931.25
2019-06-02,2874.0
2019-06-03,2844.0
2019-06-04,2902.25
2019-06-05,2948.25
2019-06-06,2939.25
2019-06-07,2974.0
2019-06-08,2947.25
2019-06-09,2941.25
2019-06-10,2960.0
2019-06-11,2972.5
2019-06-12,2966.75
2019-06-13,2908.25
2019-06-14,2891.5
2019-06-15,2901.75
2019-06-16,2888.75
2019-06-17,2910.5
2019-06-18,2891.0
2019-06-19,2910.75
2019-06-20,2905.25
2019-06-21,2939.0
2019-06-22,2904.75
2019-06-23,2827.5
2019-06-24,2757.25
2019-06-25,2739.5
2019-06-26,3048.25
2019-06-27,3415.5
2019-06-28,3173.5
2019-06-29,3075.75
2019-06-30,3194.0
2019-07-01,3339.0
2019-07-02,3232.0
2019-07-03,3361.0
2019-07-04,3288.25
2019-07-05,3091.25
2019-07-06,3174.75
2019-07-07,3517.75
2019-07-08,3572.5
2019-07-09,3465.0
2019-07-10,3561.5
2019-07-11,3606.0
2019-07-12,3284.0
2019-07-13,3211.25
2019-07-14,3475.25
2019-07-15,3455.25
2019-07-16,3497.25
2019-07-17,3512.75
2019-07-18,3530.25
2019-07-19,3188.0
2019-07-20,3173.0
2019-07-21,3382.0
2019-07-22,3212.25
2019-07-23,3324.0
2019-07-24,3300.5
2019-07-25,3196.5
2019-07-26,3052.0
2019-07-27,3155.5
2019-07-28,3438.5
2019-07-29,3524.75
2019-07-30,3550.5
2019-07-31,3513.5
2019-08-01,3490.25
2019-08-02,3359.75
2019-08-03,3302.0
2019-08-04,3567.5
2019-08-05,3441.0
2019-08-06,3470.25
2019-08-07,3240.25
2019-08-08,3485.5
2019-08-09,3210.75
2019-08-10,3273.75
2019-08-11,3538.25
2019-08-12,3358.0
2019-08-13,3339.25
2019-08-14,3305.25
2019-08-15,3392.75
2019-08-16,3290.25
2019-08-17,3257.5
2019-08-18,3284.75
2019-08-19,3191.0
2019-08-20,3207.75
2019-08-21,3202.5
2019-08-22,3174.25
2019-08-23,3042.75
2019-08-24,3039.75
2019-08-25,3370.75
2019-08-26,3596.0
2019-08-27,3571.5
2019-08-28,3640.25
2019-08-29,3518.25
2019-08-30,3332.25
2019-08-31,3365.75
2019-09-01,3631.5
2019-09-02,3556.0
2019-09-03,3521.0
2019-09-04,3541.25
2019-09-05,3585.75
2019-09-06,3292.25
2019-09-07,3472.0
2019-09-08,3984.0
2019-09-09,4004.25
2019-09-10,3861.0
2019-09-11,3795.0
2019-09-12,3831.0
2019-09-13,3836.5
2019-09-14,3537.0
2019-09-15,3878.25
2019-09-16,3951.25
2019-09-17,4061.0
2019-09-18,4040.5
2019-09-19,4053.25
2019-09-20,3974.5
2019-09-21,3869.25
2019-09-22,3936.75
2019-09-23,3949.0
2019-09-24,3928.5
2019-09-25,3962.25
2019-09-26,3994.75
2019-09-27,3912.0
2019-09-28,3551.5
2019-09-29,3954.75
2019-09-30,4171.75
2019-10-01,4301.0
2019-10-02,4848.75
2019-10-03,4308.0
2019-10-04,4018.25
2019-10-05,4069.25
2019-10-06,4057.75
2019-10-07,4035.5
2019-10-08,4038.5
2019-10-09,4474.5
2019-10-10,4448.75
2019-10-11,3817.0
2019-10-12,3835.5
2019-10-13,3650.5
2019-10-14,3929.75
2019-10-15,4316.5
2019-10-16,4187.25
2019-10-17,3986.5
2019-10-18,4205.75
2019-10-19,4003.25
2019-10-20,4188.75
2019-10-21,4225.25
2019-10-22,4187.25
2019-10-23,4202.75
2019-10-24,4248.25
2019-10-25,4108.5
2019-10-26,4364.0
2019-10-27,4955.5
2019-10-28,4980.25
2019-10-29,4976.5
2019-10-30,5233.5
2019-10-31,5235.25
2019-11-01,4744.25
2019-11-02,4512.5
2019-11-03,4859.5
2019-11-04,4927.25
2019-11-05,5034.75
2019-11-06,4953.0
2019-11-07,4917.75
2019-11-08,4453.0
2019-11-09,4455.5
2019-11-10,4434.25
2019-11-11,4414.0
2019-11-12,4426.25
2019-11-13,4360.5
2019-11-14,4394.25
2019-11-15,4429.5
2019-11-16,4429.0
2019-11-17,4330.25
2019-11-18,4316.0
2019-11-19,4788.25
2019-11-20,5112.75
2019-11-21,5072.75
2019-11-22,4775.75
2019-11-23,5132.75
2019-11-24,5221.0
2019-11-25,4373.0
2019-11-26,4345.75
2019-11-27,4181.75
2019-11-28,4665.75
2019-11-29,5311.25
2019-11-30,5357.25
2019-12-01,5324.5
2019-12-02,5292.0
2019-12-03,5274.75
2019-12-04,5313.25
2019-12-05,5199.25
2019-12-06,4970.75
2019-12-07,4109.75
2019-12-08,4757.25
2019-12-09,4501.25
2019-12-10,5067.5
2019-12-11,5187.75
2019-12-12,5097.25
2019-12-13,4627.5
2019-12-14,4502.0
2019-12-15,5218.25
2019-12-16,4895.75
2019-12-17,4833.0
2019-12-18,5185.0
2019-12-19,4947.75
2019-12-20,4774.0
2019-12-21,4973.25
2019-12-22,4765.75
2019-12-23,4959.25
2019-12-24,5001.0
2019-12-25,5224.5
2019-12-26,5357.25
2019-12-27,5398.5
2019-12-28,5351.0
2019-12-29,4938.5
2019-12-30,5160.25
2019-12-31,5373.0
2020-01-01,5361.25
2020-01-02,5133.25
2020-01-03,5020.5
2020-01-04,5293.5
2020-01-05,5261.75
2020-01-06,5254.75
2020-01-07,5116.75
2020-01-08,5043.75
2020-01-09,4820.25
2020-01-10,5228.75
2020-01-11,5345.25
2020-01-12,5303.25
2020-01-13,5034.5
2020-01-14,4847.0
2020-01-15,4932.25
2020-01-16,5181.5
2020-01-17,5078.0
2020-01-18,5234.5
2020-01-19,5168.5
2020-01-20,5225.25
2020-01-21,5311.5
2020-01-22,5314.25
2020-01-23,5304.25
2020-01-24,5277.25
2020-01-25,5311.0
2020-01-26,5207.0
2020-01-27,5167.5
2020-01-28,5283.25
2020-01-29,5248.25
2020-01-30,4647.5
2020-01-31,4104.0
2020-02-01,4608.5
2020-02-02,4937.5
2020-02-03,4882.0
2020-02-04,5082.75
2020-02-05,4954.75
2020-02-06,4950.0
2020-02-07,4973.5
2020-02-08,3948.75
2020-02-09,4643.25
2020-02-10,4742.5
2020-02-11,4846.5
2020-02-12,5071.0
2020-02-13,5086.75
2020-02-14,4759.25
2020-02-15,3762.75
2020-02-16,4484.5
2020-02-17,4707.5
2020-02-18,4919.75
2020-02-19,5026.25
2020-02-20,4788.25
2020-02-21,3876.25
2020-02-22,4100.0
2020-02-23,4914.5
2020-02-24,4674.5
2020-02-25,5097.25
2020-02-26,5151.5
2020-02-27,5112.25
2020-02-28,3982.75
2020-02-29,4273.5
2020-03-01,5100.0
2020-03-02,5134.25
2020-03-03,5215.75
2020-03-04,5047.5
2020-03-05,5146.0
2020-03-06,5215.5
2020-03-07,4346.25
2020-03-08,5146.5
2020-03-09,5024.5
2020-03-10,4665.0
2020-03-11,4580.25
2020-03-12,4896.25
2020-03-13,5182.0
2020-03-14,4515.25
2020-03-15,4729.25
2020-03-16,4513.5
2020-03-17,4346.75
2020-03-18,4301.0
2020-03-19,4700.25
2020-03-20,4286.75
2020-03-21,4148.0
2020-03-22,4627.75
2020-03-23,5116.5
2020-03-24,4991.0
2020-03-25,4785.5
2020-03-26,4382.0
2020-03-27,4366.75
2020-03-28,4187.75
2020-03-29,5183.25
2020-03-30,5091.5
2020-03-31,4826.75
2020-04-01,4939.0
2020-04-02,4739.0
2020-04-03,4338.5
2020-04-04,3795.5
2020-04-05,4045.5
2020-04-06,4118.5
2020-04-07,4066.75
2020-04-08,4068.0
2020-04-09,4126.25
2020-04-10,4063.75
2020-04-11,3864.5
2020-04-12,3707.5
2020-04-13,4315.25
2020-04-14,4359.5
2020-04-15,4116.25
2020-04-16,4030.25
2020-04-17,4125.75
2020-04-18,3743.75
2020-04-19,3890.75
2020-04-20,3735.25
2020-04-21,3818.75
2020-04-22,3823.75
2020-04-23,3765.0
2020-04-24,4085.25
2020-04-25,4027.5
2020-04-26,3904.25
2020-04-27,3608.5
2020-04-28,4095.25
2020-04-29,3910.0
2020-04-30,3792.5
2020-05-01,4175.25
2020-05-02,4479.25
2020-05-03,4398.75
2020-05-04,4439.75
2020-05-05,4270.75
2020-05-06,4363.5
2020-05-07,4152.75
2020-05-08,4034.75
2020-05-09,3872.5
2020-05-10,4338.5
2020-05-11,4476.25
2020-05-12,4472.25
2020-05-13,4502.25
2020-05-14,4427.75
2020-05-15,4449.75
2020-05-16,4067.5
2020-05-17,4048.25
2020-05-18,3921.5
2020-05-19,3790.5
2020-05-20,3481.25
2020-05-21,3409.0
2020-05-22,3395.0
2020-05-23,3441.0
2020-05-24,3473.25
2020-05-25,3514.0
2020-05-26,3510.0
2020-05-27,3480.5
2020-05-28,3552.75
2020-05-29,3554.25
2020-05-30,3548.75
2020-05-31,3613.75
2020-06-01,3590.5
2020-06-02,3554.75
2020-06-03,3566.25
2020-06-04,3603.75
2020-06-05,3582.75
2020-06-06,3631.25
2020-06-07,3598.0
2020-06-08,3596.0
2020-06-09,3605.75
2020-06-10,3614.75
2020-06-11,3563.5
2020-06-12,3509.0
2020-06-13,3603.0
2020-06-14,3623.0
2020-06-15,3608.75
2020-06-16,3602.25
2020-06-17,3593.75
2020-06-18,3625.5
2020-06-19,3615.5
2020-06-20,3594.75
2020-06-21,3580.0
2020-06-22,3563.75
2020-06-23,3565.25
2020-06-24,3585.5
2020-06-25,3545.25
2020-06-26,3474.5
2020-06-27,3446.75
2020-06-28,3443.5
2020-06-29,3420.5
2020-06-30,3478.25
2020-07-01,3789.5
2020-07-02,3511.5
2020-07-03,3498.5
2020-07-04,3467.25
2020-07-05,3490.5
2020-07-06,3537.5
2020-07-07,3546.75
2020-07-08,3518.0
2020-07-09,3501.75
2020-07-10,3601.0
2020-07-11,3574.5
2020-07-12,3532.25
2020-07-13,3582.25
2020-07-14,3577.75
2020-07-15,3609.0
2020-07-16,3604.75
2020-07-17,3603.5
2020-07-18,3563.25
2020-07-19,3945.0
2020-07-20,4136.75
2020-07-21,4177.25
2020-07-22,3805.75
2020-07-23,3564.75
2020-07-24,3547.25
2020-07-25,3564.0
2020-07-26,3549.0
2020-07-27,3594.25
2020-07-28,3542.5
2020-07-29,3528.0
2020-07-30,3472.25
2020-07-31,3414.5
2020-08-01,3508.25
2020-08-02,3496.25
2020-08-03,3487.25
2020-08-04,3470.5
2020-08-05,3450.75
2020-08-06,3425.75
2020-08-07,3420.0
2020-08-08,3409.25
2020-08-09,3416.5
2020-08-10,3405.0
2020-08-11,3387.5
2020-08-12,3393.75
2020-08-13,3454.5
2020-08-14,3512.0
2020-08-15,3514.75
2020-08-16,3523.5
2020-08-17,3499.75
2020-08-18,3531.75
2020-08-19,3502.75
2020-08-20,3471.5
2020-08-21,3510.25
2020-08-22,3524.0
2020-08-23,3542.25
2020-08-24,3534.75
2020-08-25,3478.25
2020-08-26,3534.0
2020-08-27,3525.25
2020-08-28,3575.0
2020-08-29,3567.0
2020-08-30,3665.25
2020-08-31,4271.25
2020-09-01,4320.0
2020-09-02,4293.0
2020-09-03,4116.75
2020-09-04,4235.25
2020-09-05,4090.75
2020-09-06,4348.25
2020-09-07,4355.25
2020-09-08,4311.0
2020-09-09,4360.25
2020-09-10,4252.0
2020-09-11,4006.5
2020-09-12,3937.75
2020-09-13,4225.0
2020-09-14,4182.75
2020-09-15,3968.0
2020-09-16,4009.75
2020-09-17,4167.75
2020-09-18,4303.25
2020-09-19,4249.25
2020-09-20,4341.25
2020-09-21,4188.5
2020-09-22,4175.0
2020-09-23,4536.5
2020-09-24,4666.5
2020-09-25,4690.0
2020-09-26,4617.75
2020-09-27,4689.75
2020-09-28,4717.5
2020-09-29,4385.25
2020-09-30,4546.0
2020-10-01,4598.0
2020-10-02,4534.25
2020-10-03,4232.75
2020-10-04,4430.25
2020-10-05,4444.75
2020-10-06,4519.25
2020-10-07,4545.75
2020-10-08,4513.5
2020-10-09,4587.5
2020-10-10,4668.25
2020-10-11,5029.75
2020-10-12,5013.0
2020-10-13,4794.0
2020-10-14,4927.0
2020-10-15,5020.5
2020-10-16,4819.5
2020-10-17,4580.0
2020-10-18,5131.75
2020-10-19,4963.0
2020-10-20,4741.75
2020-10-21,4430.75
2020-10-22,4590.25
2020-10-23,4323.25
2020-10-24,4526.0
2020-10-25,4515.75
2020-10-26,4632.0
2020-10-27,4554.75
2020-10-28,4626.25
2020-10-29,4600.25
2020-10-30,4382.75
2020-10-31,4165.0
2020-11-01,4118.25
2020-11-02,4493.5
2020-11-03,4885.75
2020-11-04,4997.5
2020-11-05,4990.75
2020-11-06,5005.5
2020-11-07,5214.25
2020-11-08,5484.0
2020-11-09,5524.25
2020-11-10,5557.0
2020-11-11,5452.25
2020-11-12,5345.5
2020-11-13,4855.5
2020-11-14,4484.0
2020-11-15,5020.75
2020-11-16,4970.25
2020-11-17,4921.25
2020-11-18,5056.75
2020-11-19,5578.75
2020-11-20,5617.0
2020-11-21,5426.0
2020-11-22,5470.0
2020-11-23,5584.0
2020-11-24,5667.0
2020-11-25,5646.25
2020-11-26,5569.5
2020-11-27,5589.25
2020-11-28,5648.0
2020-11-29,5706.75
2020-11-30,5507.5
2020-12-01,5495.5
2020-12-02,5499.75
2020-12-03,5432.25
2020-12-04,5409.25
2020-12-05,5228.5
2020-12-06,5308.75
2020-12-07,5358.0
2020-12-08,5413.5
2020-12-09,5503.25
2020-12-10,5451.25
2020-12-11,5444.25
2020-12-12,5392.0
2020-12-13,5384.5
2020-12-14,5356.5
2020-12-15,5200.25
2020-12-16,5204.75
2020-12-17,5306.0
2020-12-18,5428.25
2020-12-19,5377.0
2020-12-20,5245.0
2020-12-21,4533.75
2020-12-22,4959.0
2020-12-23,4986.0
2020-12-24,5074.0
2020-12-25,4975.75
2020-12-26,4137.0
2020-12-27,5093.75
2020-12-28,5409.25
2020-12-29,5410.75
2020-12-30,5392.25
2020-12-31,5527.5
2021-01-01,5551.5
2021-01-02,5576.25
2021-01-03,5576.5
2021-01-04,5567.5
2021-01-05,5384.75
2021-01-06,5439.25
2021-01-07,5438.0
2021-01-08,5401.75
2021-01-09,5397.25
2021-01-10,5405.5
2021-01-11,5364.5
2021-01-12,5407.5
2021-01-13,5264.25
2021-01-14,5418.0
2021-01-15,5462.75
2021-01-16,5443.75
2021-01-17,5377.5
2021-01-18,5400.75
2021-01-19,5366.75
2021-01-20,4905.25
2021-01-21,5026.75
2021-01-22,5350.5
2021-01-23,5401.5
2021-01-24,5414.25
2021-01-25,5406.25
2021-01-26,5433.25
2021-01-27,5417.5
2021-01-28,5383.0
2021-01-29,5431.75
2021-01-30,5477.25
2021-01-31,5242.0
2021-02-01,5019.25
2021-02-02,5163.0
2021-02-03,5212.25
2021-02-04,5278.5
2021-02-05,5310.25
2021-02-06,5030.5
2021-02-07,5309.0
2021-02-08,5350.0
2021-02-09,5356.0
2021-02-10,5305.5
2021-02-11,5357.0
2021-02-12,5359.5
2021-02-13,5381.5
2021-02-14,5287.25
2021-02-15,5285.25
2021-02-16,5174.75
2021-02-17,5255.75
2021-02-18,5298.75
2021-02-19,5162.25
2021-02-20,4714.75
2021-02-21,5145.0
2021-02-22,4800.75
2021-02-23,4272.0
2021-02-24,4309.25
2021-02-25,4568.75
2021-02-26,5126.0
2021-02-27,5010.0
2021-02-28,5227.0
2021-03-01,4986.25
2021-03-02,4758.25
2021-03-03,5025.0
2021-03-04,5221.75
2021-03-05,5369.75
2021-03-06,5395.5
2021-03-07,5096.5
2021-03-08,5382.25
2021-03-09,5315.75
2021-03-10,4944.25
2021-03-11,4680.25
2021-03-12,4180.75
2021-03-13,4639.25
2021-03-14,5334.5
2021-03-15,5246.75
2021-03-16,5424.25
2021-03-17,5398.75
2021-03-18,5376.5
2021-03-19,5402.75
2021-03-20,5300.5
2021-03-21,5247.25
2021-03-22,5276.75
2021-03-23,5033.0
2021-03-24,4767.5
2021-03-25,4363.5
2021-03-26,4398.75
2021-03-27,4538.5
2021-03-28,4585.25
2021-03-29,4416.0
2021-03-30,4403.25
2021-03-31,4217.0
2021-04-01,4367.5
2021-04-02,4366.5
2021-04-03,4190.75
2021-04-04,3618.0
2021-04-05,3991.5
2021-04-06,4091.5
2021-04-07,3977.75
2021-04-08,4161.5
2021-04-09,4247.5
2021-04-10,4015.25
2021-04-11,4278.75
2021-04-12,4312.5
2021-04-13,4291.25
2021-04-14,4608.5
2021-04-15,4298.5
2021-04-16,4279.5
2021-04-17,4194.0
2021-04-18,4126.75
2021-04-19,4008.5
2021-04-20,4009.25
2021-04-21,4300.0
2021-04-22,4348.0
2021-04-23,4250.0
2021-04-24,4147.75
2021-04-25,4382.5
2021-04-26,4347.25
2021-04-27,4156.75
2021-04-28,4128.5
2021-04-29,4300.75
2021-04-30,4380.0
2021-05-01,4488.25
2021-05-02,4456.5
2021-05-03,3876.75
2021-05-04,4292.75
2021-05-05,4454.25
2021-05-06,4536.75
2021-05-07,4419.75
2021-05-08,3856.25
2021-05-09,3710.5
2021-05-10,3878.75
2021-05-11,4154.75
2021-05-12,4373.5
2021-05-13,4357.5
2021-05-14,4099.25
2021-05-15,3925.25
2021-05-16,4147.0
