Date;Start;End;Total (grid load) [MWh] Calculated resolutions;Residual load [MWh] Calculated resolutions;Hydro pumped storage [MWh] Calculated resolutions
Oct 1, 2016;12:00 AM;12:00 AM;1,175,306;1,003,224.25;27,049.25
Oct 2, 2016;12:00 AM;12:00 AM;1,071,244;816,307.25;30,287.25
Oct 3, 2016;12:00 AM;12:00 AM;1,091,399.75;835,569;24,018.75
Oct 4, 2016;12:00 AM;12:00 AM;1,413,398.5;979,911.25;24,960.5
Oct 5, 2016;12:00 AM;12:00 AM;1,457,658.25;973,812.25;24,951.25
Oct 6, 2016;12:00 AM;12:00 AM;1,494,171.25;1,107,943.5;29,268.25
Oct 7, 2016;12:00 AM;12:00 AM;1,462,671.25;1,263,867.5;24,379.75
Oct 8, 2016;12:00 AM;12:00 AM;1,237,930.5;1,040,623.25;22,879.5
Oct 9, 2016;12:00 AM;12:00 AM;1,141,063;999,170.75;30,930.75
Oct 10, 2016;12:00 AM;12:00 AM;1,444,387.25;1,348,549;31,212
Oct 11, 2016;12:00 AM;12:00 AM;1,488,559;1,268,886;36,507.5
Oct 12, 2016;12:00 AM;12:00 AM;1,494,246;1,243,839.25;25,840.25
Oct 13, 2016;12:00 AM;12:00 AM;1,505,236.25;1,131,068.75;32,316.5
Oct 14, 2016;12:00 AM;12:00 AM;1,475,549;974,577;36,560.75
Oct 15, 2016;12:00 AM;12:00 AM;1,243,965.25;946,869.5;40,914.5
Oct 16, 2016;12:00 AM;12:00 AM;1,120,324;912,552;36,172.25
Oct 17, 2016;12:00 AM;12:00 AM;1,443,161.5;1,247,614.75;27,404.25
Oct 18, 2016;12:00 AM;12:00 AM;1,486,735;1,293,544.5;39,556.25
Oct 19, 2016;12:00 AM;12:00 AM;1,497,224;1,254,751;39,114
Oct 20, 2016;12:00 AM;12:00 AM;1,505,546.75;1,310,921.75;27,130.25
Oct 21, 2016;12:00 AM;12:00 AM;1,480,401;1,330,470;25,853.25
Oct 22, 2016;12:00 AM;12:00 AM;1,248,418.25;1,121,044.75;22,706.5
Oct 23, 2016;12:00 AM;12:00 AM;1,142,074.75;1,017,028.5;32,455.25
Oct 24, 2016;12:00 AM;12:00 AM;1,469,809;1,321,357.25;25,423.25
Oct 25, 2016;12:00 AM;12:00 AM;1,491,681;1,419,045.5;35,546.25
Oct 26, 2016;12:00 AM;12:00 AM;1,481,022.25;1,381,219;36,617.75
Oct 27, 2016;12:00 AM;12:00 AM;1,493,275.25;1,234,955;34,038
Oct 28, 2016;12:00 AM;12:00 AM;1,479,059;1,050,635;30,114.25
Oct 29, 2016;12:00 AM;12:00 AM;1,241,806;910,134.5;35,325.5
Oct 30, 2016;12:00 AM;12:00 AM;1,169,491.5;993,972.5;35,667
Oct 31, 2016;12:00 AM;12:00 AM;1,315,915.5;1,200,918;22,931
Nov 1, 2016;12:00 AM;12:00 AM;1,288,546.75;995,194.75;27,538.25
Nov 2, 2016;12:00 AM;12:00 AM;1,508,419;1,034,827.75;36,225.25
Nov 3, 2016;12:00 AM;12:00 AM;1,520,645;1,344,855;30,710.25
Nov 4, 2016;12:00 AM;12:00 AM;1,512,504.25;1,209,019;35,279.5
Nov 5, 2016;12:00 AM;12:00 AM;1,307,853.5;1,109,184;30,553.75
Nov 6, 2016;12:00 AM;12:00 AM;1,206,282.25;983,028.25;46,174.75
Nov 7, 2016;12:00 AM;12:00 AM;1,518,218.75;1,328,972.25;28,030.25
Nov 8, 2016;12:00 AM;12:00 AM;1,566,023.75;1,429,755;36,952.5
Nov 9, 2016;12:00 AM;12:00 AM;1,576,230.75;1,414,036.25;36,275.5
Nov 10, 2016;12:00 AM;12:00 AM;1,573,750.25;1,425,178.5;37,604.75
Nov 11, 2016;12:00 AM;12:00 AM;1,560,388.75;1,427,297;28,428.5
Nov 12, 2016;12:00 AM;12:00 AM;1,354,084.5;1,209,580.75;23,656.25
Nov 13, 2016;12:00 AM;12:00 AM;1,255,347.25;1,050,599.75;47,902
Nov 14, 2016;12:00 AM;12:00 AM;1,576,275;1,248,332.75;28,256.75
Nov 15, 2016;12:00 AM;12:00 AM;1,615,614.25;1,216,566;27,125.75
Nov 16, 2016;12:00 AM;12:00 AM;1,580,987;1,191,279.5;30,122.25
Nov 17, 2016;12:00 AM;12:00 AM;1,577,907.25;1,037,814.25;36,240.75
Nov 18, 2016;12:00 AM;12:00 AM;1,549,997.75;891,452.25;34,480.25
Nov 19, 2016;12:00 AM;12:00 AM;1,338,721.75;916,244.25;32,484.25
Nov 20, 2016;12:00 AM;12:00 AM;1,235,993.5;547,962.5;57,418.75
Nov 21, 2016;12:00 AM;12:00 AM;1,539,927;1,113,753;23,493.75
Nov 22, 2016;12:00 AM;12:00 AM;1,548,662;1,269,421.25;39,402
Nov 23, 2016;12:00 AM;12:00 AM;1,545,209.75;1,428,824.75;30,965.75
Nov 24, 2016;12:00 AM;12:00 AM;1,565,551.5;1,305,633.75;38,968.75
Nov 25, 2016;12:00 AM;12:00 AM;1,544,863.75;1,374,930.75;28,602.25
Nov 26, 2016;12:00 AM;12:00 AM;1,339,438.75;1,186,315.5;25,484.5
Nov 27, 2016;12:00 AM;12:00 AM;1,233,376.5;927,495;46,313.75
Nov 28, 2016;12:00 AM;12:00 AM;1,565,451;1,292,638.75;28,513
Nov 29, 2016;12:00 AM;12:00 AM;1,629,888.75;1,347,359.75;29,192.25
Nov 30, 2016;12:00 AM;12:00 AM;1,641,499.75;1,112,495.5;36,316.5
Dec 1, 2016;12:00 AM;12:00 AM;1,628,088.25;952,671.75;39,077.5
Dec 2, 2016;12:00 AM;12:00 AM;1,578,841.75;1,219,332.25;31,790
Dec 3, 2016;12:00 AM;12:00 AM;1,354,400.75;1,228,631.5;32,579.25
Dec 4, 2016;12:00 AM;12:00 AM;1,282,686.75;1,143,150.75;31,661.5
Dec 5, 2016;12:00 AM;12:00 AM;1,598,669.75;1,474,474.75;35,146.25
Dec 6, 2016;12:00 AM;12:00 AM;1,648,448.5;1,538,611.75;36,658.75
Dec 7, 2016;12:00 AM;12:00 AM;1,673,365.5;1,340,709;31,874.25
Dec 8, 2016;12:00 AM;12:00 AM;1,627,262.5;1,105,172;33,126.5
Dec 9, 2016;12:00 AM;12:00 AM;1,573,114.75;1,127,459.25;27,785.25
Dec 10, 2016;12:00 AM;12:00 AM;1,332,806;893,050;34,991.5
Dec 11, 2016;12:00 AM;12:00 AM;1,254,417;718,930.25;50,341
Dec 12, 2016;12:00 AM;12:00 AM;1,562,111.75;1,369,744.75;24,951
Dec 13, 2016;12:00 AM;12:00 AM;1,598,476;1,472,716.75;38,535.75
Dec 14, 2016;12:00 AM;12:00 AM;1,583,530.25;1,505,451.75;36,001.5
Dec 15, 2016;12:00 AM;12:00 AM;1,594,408.25;1,397,850.75;35,281
Dec 16, 2016;12:00 AM;12:00 AM;1,562,717.25;1,396,768.75;34,147.75
Dec 17, 2016;12:00 AM;12:00 AM;1,362,884;1,259,158.5;25,957.25
Dec 18, 2016;12:00 AM;12:00 AM;1,262,507;1,123,748;33,628
Dec 19, 2016;12:00 AM;12:00 AM;1,533,962.75;1,448,950;30,043
Dec 20, 2016;12:00 AM;12:00 AM;1,562,480.5;1,380,899.5;36,357.5
Dec 21, 2016;12:00 AM;12:00 AM;1,567,720.5;1,241,145.5;33,746.75
Dec 22, 2016;12:00 AM;12:00 AM;1,517,440.5;1,242,483.5;35,290
Dec 23, 2016;12:00 AM;12:00 AM;1,408,382;1,013,271.75;30,939.25
Dec 24, 2016;12:00 AM;12:00 AM;1,205,798;522,488.5;36,693.5
Dec 25, 2016;12:00 AM;12:00 AM;1,113,553.25;389,878.5;49,338.75
Dec 26, 2016;12:00 AM;12:00 AM;1,122,408.25;392,563;41,758.25
Dec 27, 2016;12:00 AM;12:00 AM;1,288,163.5;612,395.25;38,193.75
Dec 28, 2016;12:00 AM;12:00 AM;1,283,015.25;1,032,916;35,410
Dec 29, 2016;12:00 AM;12:00 AM;1,276,759.5;1,072,491;31,325
Dec 30, 2016;12:00 AM;12:00 AM;1,277,306;994,965;28,070.75
Dec 31, 2016;12:00 AM;12:00 AM;1,201,752.25;857,400;23,746.5
Jan 1, 2017;12:00 AM;12:00 AM;1,135,124.5;793,667;27,446.25
Jan 2, 2017;12:00 AM;12:00 AM;1,435,520.5;1,136,613.25;23,749.75
Jan 3, 2017;12:00 AM;12:00 AM;1,536,784.75;892,353.75;19,494.5
Jan 4, 2017;12:00 AM;12:00 AM;1,569,338.5;866,080.25;21,427.25
Jan 5, 2017;12:00 AM;12:00 AM;1,543,378;1,245,941.75;21,886.25
Jan 6, 2017;12:00 AM;12:00 AM;1,494,316.75;1,352,652.75;17,438.5
Jan 7, 2017;12:00 AM;12:00 AM;1,407,603.25;1,145,156;23,295.5
Jan 8, 2017;12:00 AM;12:00 AM;1,285,285.75;1,236,057.75;23,046.5
Jan 9, 2017;12:00 AM;12:00 AM;1,590,808;1,409,870.75;27,002.5
Jan 10, 2017;12:00 AM;12:00 AM;1,638,876.25;1,340,670.75;23,970.75
Jan 11, 2017;12:00 AM;12:00 AM;1,648,811;1,032,988.5;25,142
Jan 12, 2017;12:00 AM;12:00 AM;1,621,140.5;1,012,473.5;24,824
Jan 13, 2017;12:00 AM;12:00 AM;1,613,152;1,091,341.75;29,670.75
Jan 14, 2017;12:00 AM;12:00 AM;1,396,103.25;892,347.25;27,015.75
Jan 15, 2017;12:00 AM;12:00 AM;1,291,623.5;1,033,710.75;27,463.25
Jan 16, 2017;12:00 AM;12:00 AM;1,599,776;1,513,542.75;17,100.5
Jan 17, 2017;12:00 AM;12:00 AM;1,648,519.75;1,550,365.25;29,601.5
Jan 18, 2017;12:00 AM;12:00 AM;1,657,286;1,484,071.5;26,992.25
Jan 19, 2017;12:00 AM;12:00 AM;1,662,051.5;1,492,146;30,535.75
Jan 20, 2017;12:00 AM;12:00 AM;1,625,953.25;1,473,905;29,555.5
Jan 21, 2017;12:00 AM;12:00 AM;1,401,151.5;1,276,675.25;22,105.5
Jan 22, 2017;12:00 AM;12:00 AM;1,305,092;1,205,458;20,494.25
Jan 23, 2017;12:00 AM;12:00 AM;1,637,208.5;1,566,878;22,386.5
Jan 24, 2017;12:00 AM;12:00 AM;1,668,254.75;1,627,713.75;30,466.25
Jan 25, 2017;12:00 AM;12:00 AM;1,667,021.25;1,581,604;29,879
Jan 26, 2017;12:00 AM;12:00 AM;1,654,513.25;1,367,966.75;32,926
Jan 27, 2017;12:00 AM;12:00 AM;1,634,617.25;1,307,168;25,036.75
Jan 28, 2017;12:00 AM;12:00 AM;1,406,187.5;1,137,813;21,065
Jan 29, 2017;12:00 AM;12:00 AM;1,303,333.25;943,931.75;31,049.5
Jan 30, 2017;12:00 AM;12:00 AM;1,606,158;1,253,041.25;21,194.75
Jan 31, 2017;12:00 AM;12:00 AM;1,616,210;1,470,733.25;25,267
Feb 1, 2017;12:00 AM;12:00 AM;1,622,537;1,386,830.25;29,306
Feb 2, 2017;12:00 AM;12:00 AM;1,615,873.5;1,317,154.75;21,534.75
Feb 3, 2017;12:00 AM;12:00 AM;1,574,060;1,363,077.5;28,291.25
Feb 4, 2017;12:00 AM;12:00 AM;1,354,101.5;1,091,000.5;28,306
Feb 5, 2017;12:00 AM;12:00 AM;1,242,321.5;1,071,945.25;34,922.25
Feb 6, 2017;12:00 AM;12:00 AM;1,567,637;1,391,475.5;21,576.25
Feb 7, 2017;12:00 AM;12:00 AM;1,626,650.5;1,340,256.25;26,854
Feb 8, 2017;12:00 AM;12:00 AM;1,628,985;1,376,412;28,442
Feb 9, 2017;12:00 AM;12:00 AM;1,638,221;1,392,978;23,876
Feb 10, 2017;12:00 AM;12:00 AM;1,629,580.5;1,304,985.25;25,158
Feb 11, 2017;12:00 AM;12:00 AM;1,389,586.75;1,011,387.5;24,024.75
Feb 12, 2017;12:00 AM;12:00 AM;1,281,746.5;897,809.5;34,707.75
Feb 13, 2017;12:00 AM;12:00 AM;1,607,320.75;1,180,103.25;24,273
Feb 14, 2017;12:00 AM;12:00 AM;1,610,666.25;1,287,157;24,901
Feb 15, 2017;12:00 AM;12:00 AM;1,587,081.5;1,379,483.25;23,141.75
Feb 16, 2017;12:00 AM;12:00 AM;1,583,331.75;1,211,943.75;25,608
Feb 17, 2017;12:00 AM;12:00 AM;1,564,808;1,270,608;25,269.25
Feb 18, 2017;12:00 AM;12:00 AM;1,331,260;1,142,831.25;23,812.75
Feb 19, 2017;12:00 AM;12:00 AM;1,246,304.25;837,718.25;30,204.25
Feb 20, 2017;12:00 AM;12:00 AM;1,569,014.5;896,889;24,179.75
Feb 21, 2017;12:00 AM;12:00 AM;1,574,285.75;951,632.25;24,110.75
Feb 22, 2017;12:00 AM;12:00 AM;1,592,311.25;748,285.5;27,744.75
Feb 23, 2017;12:00 AM;12:00 AM;1,575,758.25;829,849.25;28,335.75
Feb 24, 2017;12:00 AM;12:00 AM;1,534,550.75;923,399;29,749.75
Feb 25, 2017;12:00 AM;12:00 AM;1,328,360;824,953.75;19,290.25
Feb 26, 2017;12:00 AM;12:00 AM;1,207,422.5;587,835;32,770.25
Feb 27, 2017;12:00 AM;12:00 AM;1,471,699.5;836,254.75;28,733.25
Feb 28, 2017;12:00 AM;12:00 AM;1,544,725.25;886,960.5;25,613.75
Mar 1, 2017;12:00 AM;12:00 AM;1,559,537.5;1,031,534;29,195.25
Mar 2, 2017;12:00 AM;12:00 AM;1,558,101;847,860.75;33,885.25
Mar 3, 2017;12:00 AM;12:00 AM;1,514,346;1,086,198;16,728.75
Mar 4, 2017;12:00 AM;12:00 AM;1,274,440;922,995.75;17,088.25
Mar 5, 2017;12:00 AM;12:00 AM;1,200,738;745,917.75;35,528.75
Mar 6, 2017;12:00 AM;12:00 AM;1,519,880.5;1,222,214.5;23,201.5
Mar 7, 2017;12:00 AM;12:00 AM;1,555,776;1,408,344.75;23,667
Mar 8, 2017;12:00 AM;12:00 AM;1,577,271.75;1,172,249.75;28,843.75
Mar 9, 2017;12:00 AM;12:00 AM;1,558,508;1,175,615.5;25,536.75
Mar 10, 2017;12:00 AM;12:00 AM;1,503,730;1,078,013.25;28,320
Mar 11, 2017;12:00 AM;12:00 AM;1,283,655.25;1,032,159.75;26,223
Mar 12, 2017;12:00 AM;12:00 AM;1,176,189.75;705,554;31,252.75
Mar 13, 2017;12:00 AM;12:00 AM;1,474,667.25;1,225,955.25;16,919.75
Mar 14, 2017;12:00 AM;12:00 AM;1,507,547.25;1,129,117.25;29,992
Mar 15, 2017;12:00 AM;12:00 AM;1,495,193.5;1,062,954;27,903.75
Mar 16, 2017;12:00 AM;12:00 AM;1,482,292;1,100,378.5;23,769.75
Mar 17, 2017;12:00 AM;12:00 AM;1,476,445;864,460.5;26,047.75
Mar 18, 2017;12:00 AM;12:00 AM;1,305,311.5;580,196.25;37,989.75
Mar 19, 2017;12:00 AM;12:00 AM;1,217,752.25;670,698.25;34,362.75
Mar 20, 2017;12:00 AM;12:00 AM;1,485,622.5;880,809;24,375.75
Mar 21, 2017;12:00 AM;12:00 AM;1,515,210.25;1,013,593.25;20,622.5
Mar 22, 2017;12:00 AM;12:00 AM;1,528,492.5;1,267,894.25;26,197
Mar 23, 2017;12:00 AM;12:00 AM;1,508,632;1,201,077;26,242.75
Mar 24, 2017;12:00 AM;12:00 AM;1,484,296.75;1,208,464.5;19,953.75
Mar 25, 2017;12:00 AM;12:00 AM;1,241,001.5;868,609.25;27,313.25
Mar 26, 2017;12:00 AM;12:00 AM;1,076,669;824,669.5;30,494.5
Mar 27, 2017;12:00 AM;12:00 AM;1,436,600;1,172,311.75;21,751.75
Mar 28, 2017;12:00 AM;12:00 AM;1,459,362.25;1,176,238;24,378.75
Mar 29, 2017;12:00 AM;12:00 AM;1,468,616.5;992,147.75;24,250
Mar 30, 2017;12:00 AM;12:00 AM;1,450,695.75;1,108,930.25;25,933.25
Mar 31, 2017;12:00 AM;12:00 AM;1,422,424.5;979,950.25;23,262.75
Apr 1, 2017;12:00 AM;12:00 AM;1,195,054.25;962,905.25;20,573.75
Apr 2, 2017;12:00 AM;12:00 AM;1,086,902.25;841,466.75;29,213.75
Apr 3, 2017;12:00 AM;12:00 AM;1,393,491.5;1,212,433.75;22,918
Apr 4, 2017;12:00 AM;12:00 AM;1,414,351;1,250,826;25,390.5
Apr 5, 2017;12:00 AM;12:00 AM;1,451,565;1,043,023;22,100
Apr 6, 2017;12:00 AM;12:00 AM;1,465,416.25;934,171.5;28,573.75
Apr 7, 2017;12:00 AM;12:00 AM;1,448,936.25;923,130.25;28,272.75
Apr 8, 2017;12:00 AM;12:00 AM;1,207,965.75;997,879;16,774.75
Apr 9, 2017;12:00 AM;12:00 AM;1,102,061.5;835,685.5;29,290
Apr 10, 2017;12:00 AM;12:00 AM;1,423,260.75;776,011.5;33,665.25
Apr 11, 2017;12:00 AM;12:00 AM;1,449,065.75;946,464;20,549.75
Apr 12, 2017;12:00 AM;12:00 AM;1,461,880.75;797,231.75;28,351.25
Apr 13, 2017;12:00 AM;12:00 AM;1,428,851.25;847,420.5;25,575
Apr 14, 2017;12:00 AM;12:00 AM;1,141,104.75;753,619.25;23,466.5
Apr 15, 2017;12:00 AM;12:00 AM;1,165,573.75;568,818.75;28,149.25
Apr 16, 2017;12:00 AM;12:00 AM;1,059,660.75;632,819.25;31,520.25
Apr 17, 2017;12:00 AM;12:00 AM;1,078,207.75;778,376.25;29,061.25
Apr 18, 2017;12:00 AM;12:00 AM;1,425,765.5;1,036,451;20,918
Apr 19, 2017;12:00 AM;12:00 AM;1,479,442.25;1,179,449.25;21,897.5
Apr 20, 2017;12:00 AM;12:00 AM;1,479,428;1,192,171.25;22,390.25
Apr 21, 2017;12:00 AM;12:00 AM;1,473,374.5;906,509.25;22,402
Apr 22, 2017;12:00 AM;12:00 AM;1,268,443.75;617,520.25;23,716.25
Apr 23, 2017;12:00 AM;12:00 AM;1,161,452;621,935.25;31,717
Apr 24, 2017;12:00 AM;12:00 AM;1,457,233.75;927,745.75;28,404
Apr 25, 2017;12:00 AM;12:00 AM;1,480,664;1,141,089.5;24,643.25
Apr 26, 2017;12:00 AM;12:00 AM;1,489,266.5;1,325,722.5;17,645
Apr 27, 2017;12:00 AM;12:00 AM;1,485,683.5;1,260,218;15,876.75
Apr 28, 2017;12:00 AM;12:00 AM;1,458,961.75;1,260,501.5;16,264.5
Apr 29, 2017;12:00 AM;12:00 AM;1,200,254;950,767.25;16,174.5
Apr 30, 2017;12:00 AM;12:00 AM;1,100,540.75;470,561.75;42,747.25
May 1, 2017;12:00 AM;12:00 AM;1,112,032;537,846.5;30,408
May 2, 2017;12:00 AM;12:00 AM;1,449,892;961,163.5;23,422
May 3, 2017;12:00 AM;12:00 AM;1,481,550;1,054,273.25;19,240.5
May 4, 2017;12:00 AM;12:00 AM;1,498,432;1,046,832;18,826.25
May 5, 2017;12:00 AM;12:00 AM;1,447,570.25;1,202,046.25;25,093
May 6, 2017;12:00 AM;12:00 AM;1,218,287.75;950,495.75;19,566
May 7, 2017;12:00 AM;12:00 AM;1,120,749.5;913,814.5;19,168
May 8, 2017;12:00 AM;12:00 AM;1,430,854;1,098,457;18,139.25
May 9, 2017;12:00 AM;12:00 AM;1,425,571.5;1,198,967.5;20,013
May 10, 2017;12:00 AM;12:00 AM;1,418,788.25;1,101,659.25;21,996.5
May 11, 2017;12:00 AM;12:00 AM;1,411,919;1,037,268.25;18,727.25
May 12, 2017;12:00 AM;12:00 AM;1,403,146.25;1,046,825.5;22,613.75
May 13, 2017;12:00 AM;12:00 AM;1,187,048.5;949,265.25;25,776.75
May 14, 2017;12:00 AM;12:00 AM;1,070,915.25;836,270.75;26,365.75
May 15, 2017;12:00 AM;12:00 AM;1,378,793.5;1,118,391.25;19,912.75
May 16, 2017;12:00 AM;12:00 AM;1,430,398.5;1,125,205.5;20,600.75
May 17, 2017;12:00 AM;12:00 AM;1,433,972.5;1,056,816.75;20,060.5
May 18, 2017;12:00 AM;12:00 AM;1,434,560;1,036,400.5;18,876.5
May 19, 2017;12:00 AM;12:00 AM;1,410,535.25;1,090,375.25;23,004.25
May 20, 2017;12:00 AM;12:00 AM;1,184,725;837,552;25,822.5
May 21, 2017;12:00 AM;12:00 AM;1,070,034;802,133.25;34,726.25
May 22, 2017;12:00 AM;12:00 AM;1,368,153;1,093,888.25;14,415
May 23, 2017;12:00 AM;12:00 AM;1,415,839.75;997,593.25;15,809.75
May 24, 2017;12:00 AM;12:00 AM;1,403,588.25;979,651.25;20,409.75
May 25, 2017;12:00 AM;12:00 AM;1,103,202.25;763,781;29,477
May 26, 2017;12:00 AM;12:00 AM;1,228,912.75;910,599.5;22,977
May 27, 2017;12:00 AM;12:00 AM;1,156,525.5;722,002.75;27,296.75
May 28, 2017;12:00 AM;12:00 AM;1,079,716.75;680,221.5;29,348.25
May 29, 2017;12:00 AM;12:00 AM;1,393,973.75;1,130,928;21,747.5
May 30, 2017;12:00 AM;12:00 AM;1,434,801;1,075,842.75;24,786.25
May 31, 2017;12:00 AM;12:00 AM;1,429,540.75;914,976.75;24,754
Jun 1, 2017;12:00 AM;12:00 AM;1,398,639;1,074,159;18,850
Jun 2, 2017;12:00 AM;12:00 AM;1,383,745.25;1,134,990;16,489.5
Jun 3, 2017;12:00 AM;12:00 AM;1,172,460.75;904,434.5;15,755.5
Jun 4, 2017;12:00 AM;12:00 AM;1,029,996.25;680,504.75;37,838
Jun 5, 2017;12:00 AM;12:00 AM;1,033,638.75;765,360;18,973.25
Jun 6, 2017;12:00 AM;12:00 AM;1,372,512.25;815,132.75;24,199.5
Jun 7, 2017;12:00 AM;12:00 AM;1,429,468.25;595,358;36,779.5
Jun 8, 2017;12:00 AM;12:00 AM;1,402,126;901,245;20,965.75
Jun 9, 2017;12:00 AM;12:00 AM;1,397,782.25;988,100.5;22,761.25
Jun 10, 2017;12:00 AM;12:00 AM;1,178,109.25;877,704.75;21,478.25
Jun 11, 2017;12:00 AM;12:00 AM;1,079,738;670,622;32,830.25
Jun 12, 2017;12:00 AM;12:00 AM;1,411,538.5;747,122;30,907.25
Jun 13, 2017;12:00 AM;12:00 AM;1,423,391.25;918,657.75;18,752.25
Jun 14, 2017;12:00 AM;12:00 AM;1,375,024;1,072,213.5;17,768.5
Jun 15, 2017;12:00 AM;12:00 AM;1,219,331.75;873,528.5;16,454.75
Jun 16, 2017;12:00 AM;12:00 AM;1,320,771.25;686,808;29,601
Jun 17, 2017;12:00 AM;12:00 AM;1,165,404;723,001.75;22,598
Jun 18, 2017;12:00 AM;12:00 AM;1,069,156.75;802,513.25;30,459.5
Jun 19, 2017;12:00 AM;12:00 AM;1,386,466.75;1,117,647.5;14,966
Jun 20, 2017;12:00 AM;12:00 AM;1,436,838.25;1,082,369.5;24,440.75
Jun 21, 2017;12:00 AM;12:00 AM;1,424,777.75;1,144,637;13,455.5
Jun 22, 2017;12:00 AM;12:00 AM;1,450,917.25;1,024,984.75;15,407.75
Jun 23, 2017;12:00 AM;12:00 AM;1,436,031.75;832,694;23,701
Jun 24, 2017;12:00 AM;12:00 AM;1,217,204.75;661,156.25;23,077.75
Jun 25, 2017;12:00 AM;12:00 AM;1,102,096.75;634,525.25;24,384
Jun 26, 2017;12:00 AM;12:00 AM;1,391,508.25;974,093.25;17,020.5
Jun 27, 2017;12:00 AM;12:00 AM;1,409,199.75;1,174,308;15,425
Jun 28, 2017;12:00 AM;12:00 AM;1,420,885;1,011,503.25;18,041.25
Jun 29, 2017;12:00 AM;12:00 AM;1,412,884.5;1,131,521.75;20,950.75
Jun 30, 2017;12:00 AM;12:00 AM;1,408,837;867,925.5;22,602.25
Jul 1, 2017;12:00 AM;12:00 AM;1,192,496.5;758,578.5;15,545.75
Jul 2, 2017;12:00 AM;12:00 AM;1,084,960.5;662,153;27,921.25
Jul 3, 2017;12:00 AM;12:00 AM;1,363,750.75;892,887.5;19,696.5
